timestamp,hour,dayofweek,aqi,is_festival,admissions
2023-01-11 03:00:00,3,2,70.11123530265323,0.0,1
2023-01-11 04:00:00,4,2,46.05635851740524,0.0,3
2023-01-11 05:00:00,5,2,74.46596810788144,0.0,1
2023-01-11 06:00:00,6,2,33.161857943033326,0.0,2
2023-01-11 07:00:00,7,2,45.90133288549884,0.0,2
2023-01-11 08:00:00,8,2,83.0805835075799,0.0,5
2023-01-11 09:00:00,9,2,76.67424992915397,0.0,3
2023-01-11 10:00:00,10,2,45.30150832639537,0.0,4
2023-01-11 11:00:00,11,2,17.833399301790443,0.0,4
2023-01-11 12:00:00,12,2,90.8414080841623,0.0,7
2023-01-11 13:00:00,13,2,38.856358716802745,0.0,9
2023-01-11 14:00:00,14,2,59.6111212081438,0.0,4
2023-01-11 15:00:00,15,2,87.359238351883,0.0,9
2023-01-11 16:00:00,16,2,44.82009721451964,0.0,8
2023-01-11 17:00:00,17,2,90.62634215336446,0.0,7
2023-01-11 18:00:00,18,2,62.968069112329246,0.0,9
2023-01-11 19:00:00,19,2,67.86102204913585,0.0,7
2023-01-11 20:00:00,20,2,81.30589506849836,0.0,10
2023-01-11 21:00:00,21,2,65.44087447698614,0.0,7
2023-01-11 22:00:00,22,2,71.58618014084217,0.0,5
2023-01-11 23:00:00,23,2,97.8754671611629,0.0,6
2023-01-12 00:00:00,0,3,50.09783665736206,0.0,4
2023-01-12 01:00:00,1,3,62.417952286773634,0.0,5
2023-01-12 02:00:00,2,3,100.77912735459724,0.0,3
2023-01-12 03:00:00,3,3,76.66610910948688,0.0,4
2023-01-12 04:00:00,4,3,52.57470215607162,0.0,4
2023-01-12 05:00:00,5,3,71.0605825864432,0.0,3
2023-01-12 06:00:00,6,3,18.978160965731107,0.0,3
2023-01-12 07:00:00,7,3,44.40532341088445,0.0,1
2023-01-12 08:00:00,8,3,77.01785875048613,0.0,3
2023-01-12 09:00:00,9,3,80.44795598927479,0.0,3
2023-01-12 10:00:00,10,3,75.15213667328307,0.0,3
2023-01-12 11:00:00,11,3,96.63571782240936,0.0,2
2023-01-12 12:00:00,12,3,77.1702540658552,0.0,2
2023-01-12 13:00:00,13,3,49.670109635056136,0.0,2
2023-01-12 14:00:00,14,3,76.95240769522175,0.0,10
2023-01-12 15:00:00,15,3,72.87820393490011,0.0,7
2023-01-12 16:00:00,16,3,22.989917366203144,0.0,8
2023-01-12 17:00:00,17,3,89.27043975407838,0.0,6
2023-01-12 18:00:00,18,3,55.145667885319334,0.0,8
2023-01-12 19:00:00,19,3,97.93669644974902,0.0,3
2023-01-12 20:00:00,20,3,45.02733480264345,0.0,10
2023-01-12 21:00:00,21,3,95.54608025891307,0.0,7
2023-01-12 22:00:00,22,3,68.39192375764236,0.0,4
2023-01-12 23:00:00,23,3,77.1002249642369,0.0,7
2023-01-13 00:00:00,0,4,78.83471663445579,0.0,11
2023-01-13 01:00:00,1,4,73.72749672032332,0.0,7
2023-01-13 02:00:00,2,4,82.49457769926721,0.0,1
2023-01-13 03:00:00,3,4,67.4002826752921,0.0,1
2023-01-13 04:00:00,4,4,99.53568184858821,0.0,2
2023-01-13 05:00:00,5,4,90.03596365063227,0.0,3
2023-01-13 06:00:00,6,4,63.210823545016396,0.0,4
2023-01-13 07:00:00,7,4,37.51888696004883,0.0,4
2023-01-13 08:00:00,8,4,51.83301108472218,0.0,3
2023-01-13 09:00:00,9,4,87.79661323449346,0.0,4
2023-01-13 10:00:00,10,4,60.42201590367221,0.0,3
2023-01-13 11:00:00,11,4,68.6347092042126,0.0,5
2023-01-13 12:00:00,12,4,92.49999739839501,0.0,4
2023-01-13 13:00:00,13,4,98.41329143807886,0.0,7
2023-01-13 14:00:00,14,4,79.33581617586502,0.0,7
2023-01-13 15:00:00,15,4,65.80853549774609,0.0,9
2023-01-13 16:00:00,16,4,93.75255778570417,0.0,5
2023-01-13 17:00:00,17,4,66.85266385863594,0.0,4
2023-01-13 18:00:00,18,4,67.29757407493265,0.0,7
2023-01-13 19:00:00,19,4,87.16210553959657,0.0,8
2023-01-13 20:00:00,20,4,93.39317594670895,0.0,7
2023-01-13 21:00:00,21,4,95.6286684622056,0.0,5
2023-01-13 22:00:00,22,4,78.79026665814153,0.0,4
2023-01-13 23:00:00,23,4,37.899093473219054,0.0,4
2023-01-14 00:00:00,0,5,69.99799059711862,0.0,3
2023-01-14 01:00:00,1,5,66.7790132895808,0.0,1
2023-01-14 02:00:00,2,5,106.02015683624177,0.0,6
2023-01-14 03:00:00,3,5,100.57268185009592,0.0,3
2023-01-14 04:00:00,4,5,91.19864940540312,0.0,1
2023-01-14 05:00:00,5,5,95.14949705861258,0.0,7
2023-01-14 06:00:00,6,5,102.23579395518462,0.0,0
2023-01-14 07:00:00,7,5,59.571851031691445,0.0,1
2023-01-14 08:00:00,8,5,92.68884590362111,0.0,6
2023-01-14 09:00:00,9,5,130.2309360196927,0.0,3
2023-01-14 10:00:00,10,5,95.23080885024059,0.0,5
2023-01-14 11:00:00,11,5,105.28142859003027,0.0,5
2023-01-14 12:00:00,12,5,90.49124498927095,0.0,7
2023-01-14 13:00:00,13,5,73.87246114046708,0.0,10
2023-01-14 14:00:00,14,5,68.58825726764233,0.0,6
2023-01-14 15:00:00,15,5,126.43411007875088,0.0,10
2023-01-14 16:00:00,16,5,110.19398300581521,0.0,13
2023-01-14 17:00:00,17,5,79.71228538188042,0.0,9
2023-01-14 18:00:00,18,5,118.1742273329213,0.0,6
2023-01-14 19:00:00,19,5,77.43999613248282,0.0,9
2023-01-14 20:00:00,20,5,116.22224377734221,0.0,11
2023-01-14 21:00:00,21,5,95.78040721122245,0.0,7
2023-01-14 22:00:00,22,5,46.26583605171906,0.0,6
2023-01-14 23:00:00,23,5,89.26348757246043,0.0,6
2023-01-15 00:00:00,0,6,85.67580542370936,0.0,6
2023-01-15 01:00:00,1,6,107.60405988892546,0.0,6
2023-01-15 02:00:00,2,6,97.00895803971021,0.0,9
2023-01-15 03:00:00,3,6,85.3392356062274,0.0,1
2023-01-15 04:00:00,4,6,101.39228911707762,0.0,2
2023-01-15 05:00:00,5,6,129.48462676253118,0.0,1
2023-01-15 06:00:00,6,6,137.34820482686706,0.0,6
2023-01-15 07:00:00,7,6,114.58523111687074,0.0,0
2023-01-15 08:00:00,8,6,111.93072671242611,0.0,4
2023-01-15 09:00:00,9,6,99.22523056880071,0.0,3
2023-01-15 10:00:00,10,6,110.47367277818549,0.0,5
2023-01-15 11:00:00,11,6,116.17914246773893,0.0,4
2023-01-15 12:00:00,12,6,102.87437281360141,0.0,4
2023-01-15 13:00:00,13,6,130.03705139882848,0.0,5
2023-01-15 14:00:00,14,6,100.78065025590084,0.0,8
2023-01-15 15:00:00,15,6,103.97537364131665,0.0,17
2023-01-15 16:00:00,16,6,115.77961522961874,0.0,5
2023-01-15 17:00:00,17,6,132.78561729746542,0.0,13
2023-01-15 18:00:00,18,6,105.24539848018556,0.0,7
2023-01-15 19:00:00,19,6,97.54346331059182,0.0,12
2023-01-15 20:00:00,20,6,120.0321136525178,0.0,9
2023-01-15 21:00:00,21,6,117.21706764598584,0.0,16
2023-01-15 22:00:00,22,6,108.3937622664044,0.0,8
2023-01-15 23:00:00,23,6,133.85007639721653,0.0,7
2023-01-16 00:00:00,0,0,116.50157916898202,0.0,9
2023-01-16 01:00:00,1,0,144.57317974504386,0.0,6
2023-01-16 02:00:00,2,0,100.99070502559692,0.0,4
2023-01-16 03:00:00,3,0,128.15336124978515,0.0,5
2023-01-16 04:00:00,4,0,138.88413328752162,0.0,3
2023-01-16 05:00:00,5,0,119.86727408919094,0.0,1
2023-01-16 06:00:00,6,0,140.78600150012724,0.0,4
2023-01-16 07:00:00,7,0,140.80650918433304,0.0,3
2023-01-16 08:00:00,8,0,139.69774483600636,0.0,6
2023-01-16 09:00:00,9,0,100.33238018001721,0.0,5
2023-01-16 10:00:00,10,0,108.4629754782287,0.0,2
2023-01-16 11:00:00,11,0,137.18407126518588,0.0,4
2023-01-16 12:00:00,12,0,111.99620708257675,0.0,4
2023-01-16 13:00:00,13,0,103.99645853124188,0.0,7
2023-01-16 14:00:00,14,0,129.5781949649139,0.0,11
2023-01-16 15:00:00,15,0,105.24713760725398,0.0,6
2023-01-16 16:00:00,16,0,102.29257294784438,0.0,7
2023-01-16 17:00:00,17,0,135.6569723557547,0.0,10
2023-01-16 18:00:00,18,0,163.5089279241653,0.0,12
2023-01-16 19:00:00,19,0,119.20577264943118,0.0,13
2023-01-16 20:00:00,20,0,116.7646607156822,0.0,6
2023-01-16 21:00:00,21,0,143.02053416067608,0.0,10
2023-01-16 22:00:00,22,0,146.6679643923074,0.0,8
2023-01-16 23:00:00,23,0,113.28120817978926,0.0,6
2023-01-17 00:00:00,0,1,139.1968616867068,0.0,9
2023-01-17 01:00:00,1,1,140.546891178464,0.0,5
2023-01-17 02:00:00,2,1,152.85998876124742,0.0,3
2023-01-17 03:00:00,3,1,122.21235918427735,0.0,2
2023-01-17 04:00:00,4,1,126.81270078422976,0.0,5
2023-01-17 05:00:00,5,1,123.1907381275621,0.0,2
2023-01-17 06:00:00,6,1,102.33567416479308,0.0,1
2023-01-17 07:00:00,7,1,159.4049531678015,0.0,5
2023-01-17 08:00:00,8,1,140.19869410318347,0.0,7
2023-01-17 09:00:00,9,1,155.58063409003603,0.0,8
2023-01-17 10:00:00,10,1,136.31755926129486,0.0,6
2023-01-17 11:00:00,11,1,96.9756676702898,0.0,4
2023-01-17 12:00:00,12,1,147.69693155547324,0.0,9
2023-01-17 13:00:00,13,1,119.16326465339604,0.0,9
2023-01-17 14:00:00,14,1,139.65250408538822,0.0,4
2023-01-17 15:00:00,15,1,117.074185622025,0.0,4
2023-01-17 16:00:00,16,1,130.18470584718412,0.0,5
2023-01-17 17:00:00,17,1,179.3202430886177,0.0,7
2023-01-17 18:00:00,18,1,157.19156212898994,0.0,7
2023-01-17 19:00:00,19,1,129.40087835753081,0.0,6
2023-01-17 20:00:00,20,1,124.29187544854938,0.0,4
2023-01-17 21:00:00,21,1,166.4258712313366,0.0,14
2023-01-17 22:00:00,22,1,132.75940322147304,0.0,3
2023-01-17 23:00:00,23,1,166.8921075049426,0.0,10
2023-01-18 00:00:00,0,2,138.75111093606867,0.0,5
2023-01-18 01:00:00,1,2,132.04603294057765,0.0,9
2023-01-18 02:00:00,2,2,169.30288954669928,0.0,7
2023-01-18 03:00:00,3,2,124.96421508891241,0.0,5
2023-01-18 04:00:00,4,2,125.66617540774985,0.0,4
2023-01-18 05:00:00,5,2,139.48600422235327,0.0,6
2023-01-18 06:00:00,6,2,136.14391951092696,0.0,4
2023-01-18 07:00:00,7,2,156.1615306219819,0.0,2
2023-01-18 08:00:00,8,2,146.3069468746886,0.0,4
2023-01-18 09:00:00,9,2,154.42935776419463,0.0,6
2023-01-18 10:00:00,10,2,113.654673318233,0.0,6
2023-01-18 11:00:00,11,2,148.94456832838,0.0,4
2023-01-18 12:00:00,12,2,118.17037967329809,0.0,4
2023-01-18 13:00:00,13,2,153.86429557890034,0.0,6
2023-01-18 14:00:00,14,2,121.89603841173309,0.0,6
2023-01-18 15:00:00,15,2,152.40529228600568,0.0,12
2023-01-18 16:00:00,16,2,169.94210174432442,0.0,13
2023-01-18 17:00:00,17,2,131.61319929639188,0.0,9
2023-01-18 18:00:00,18,2,156.76342848420097,0.0,9
2023-01-18 19:00:00,19,2,185.67838629548788,0.0,10
2023-01-18 20:00:00,20,2,113.05679295111312,0.0,6
2023-01-18 21:00:00,21,2,159.7977859917059,0.0,8
2023-01-18 22:00:00,22,2,131.13768003691578,0.0,10
2023-01-18 23:00:00,23,2,144.8864532892213,0.0,8
2023-01-19 00:00:00,0,3,135.96305375412962,0.0,4
2023-01-19 01:00:00,1,3,158.0221314987444,0.0,5
2023-01-19 02:00:00,2,3,159.1215120321232,0.0,4
2023-01-19 03:00:00,3,3,119.2828254634304,0.0,6
2023-01-19 04:00:00,4,3,158.82965701489806,0.0,3
2023-01-19 05:00:00,5,3,132.8801311214225,0.0,5
2023-01-19 06:00:00,6,3,163.0456154545389,0.0,3
2023-01-19 07:00:00,7,3,124.56568277681168,0.0,4
2023-01-19 08:00:00,8,3,134.1603702737402,0.0,2
2023-01-19 09:00:00,9,3,150.15944910600084,0.0,4
2023-01-19 10:00:00,10,3,124.74915237099218,0.0,5
2023-01-19 11:00:00,11,3,172.60215745556118,0.0,2
2023-01-19 12:00:00,12,3,123.83021745451352,0.0,7
2023-01-19 13:00:00,13,3,160.49531555823896,0.0,10
2023-01-19 14:00:00,14,3,132.75630343507655,0.0,5
2023-01-19 15:00:00,15,3,159.4116889118795,0.0,12
2023-01-19 16:00:00,16,3,110.38580747639465,0.0,8
2023-01-19 17:00:00,17,3,105.61398669553361,0.0,10
